0.391574,0.602230,0.006196
0.228305,0.695399,0.076296
0.000000,0.411417,0.588583
0.000000,0.182131,0.817869
0.000000,0.202899,0.797101
0.000000,0.083333,0.916667
0.000000,0.142857,0.857143
