2,2,0,0,3,0,2,4,2
2,2,0,0,4,0,0,6,0
0,0,0,0,0,6,2,8,2
4,2,0,0,0,0,0,4,0
6,0,6,2,2,0,0,8,4
4,0,0,0,4,0,2,8,2
10,0,0,0,6,0,6,8,2
2,0,0,0,4,0,2,8,2
0,0,0,0,12,0,0,6,0
0,0,0,0,6,0,4,4,0
0,0,0,0,6,0,4,4,0
0,0,0,0,4,0,4,4,0
16,0,0,0,2,0,2,12,2
16,0,0,0,3,2,4,12,2
2,6,0,0,2,0,4,12,10
2,6,4,2,2,0,4,18,8
6,0,0,0,4,0,0,6,4
2,0,0,0,4,2,0,6,6
4,4,0,0,8,0,0,4,2
2,2,0,0,3,0,0,2,2
4,10,6,2,0,0,2,8,0
6,6,6,0,8,0,6,4,6
0,0,0,0,8,0,8,4,0
0,2,0,0,6,0,6,8,0
2,0,0,0,8,0,8,4,0
0,2,0,0,6,0,4,10,0
4,0,6,0,2,0,2,2,4
10,0,0,0,1,0,0,2,4
4,2,2,0,0,2,4,5,2
2,2,0,0,4,2,6,4,2
6,2,0,0,6,0,0,4,2
6,0,0,0,6,0,0,4,4
8,4,2,0,2,0,2,12,4
6,4,0,0,2,0,0,6,2
8,2,0,0,2,0,6,4,2
12,6,2,0,2,0,6,6,4
4,2,0,2,8,0,0,4,2
8,0,0,0,7,0,0,4,0
2,6,2,0,0,0,0,6,0
4,0,0,0,0,0,6,2,2
2,0,2,0,0,0,0,8,0
2,0,0,0,0,0,0,8,0
0,0,0,0,0,2,0,2,0
0,0,0,0,0,0,0,4,0
10,2,4,0,4,2,0,10,4
10,4,2,2,2,0,0,6,0
4,0,0,0,4,2,0,8,2
4,2,0,0,0,0,0,8,4
0,0,0,0,0,0,4,10,2
2,4,4,0,5,0,0,4,4
2,2,0,2,6,0,4,4,0
2,0,0,0,1,0,0,8,0
4,0,2,0,10,0,0,6,2
0,4,2,2,12,0,0,6,0
2,0,0,0,8,0,0,8,2
2,2,4,2,8,0,0,4,2
14,6,0,0,2,2,0,4,2
16,2,2,2,4,0,4,8,4
0,0,0,0,4,0,0,8,0
0,0,0,0,4,0,0,8,0
4,2,0,0,2,2,6,6,2
4,0,2,2,2,0,6,2,2
0,0,2,0,4,0,0,6,4
6,0,0,0,4,0,0,8,6
6,0,0,0,6,0,0,6,0
2,0,0,0,2,0,0,8,0
4,8,0,0,12,0,0,6,6
4,2,2,0,14,0,0,6,4
8,0,2,0,9,0,2,4,2
2,2,0,0,3,0,2,2,2
2,0,0,0,13,0,0,6,0
2,0,0,0,7,0,0,2,2
2,0,0,0,6,0,0,2,0
2,0,0,0,2,0,2,2,0
2,2,0,0,2,0,0,12,4
8,4,0,0,4,0,0,10,6
8,0,0,2,8,0,0,4,2
6,2,4,0,4,0,2,4,4
6,0,0,0,2,0,6,4,0
4,0,2,0,2,0,0,6,0
8,2,0,0,2,0,0,4,0
8,4,2,0,2,0,0,8,4
4,2,0,0,10,0,0,4,4
8,4,0,0,8,0,2,2,6
4,0,0,0,6,0,0,4,2
2,0,0,0,2,0,0,8,4
6,0,0,0,2,0,2,2,4
8,0,0,0,2,0,0,10,6
8,0,0,0,4,0,0,11,2
16,0,0,0,12,0,0,8,0
4,0,0,0,0,0,2,6,0
2,0,0,0,0,0,2,9,4
4,4,0,0,2,0,4,4,0
12,2,0,0,2,0,0,10,2
2,0,0,0,8,0,0,4,0
0,0,0,0,4,0,0,6,0
2,2,0,0,4,0,2,12,4
4,0,6,0,4,0,4,10,2
6,2,0,0,4,0,2,2,2
8,0,0,2,6,0,2,6,2
6,0,0,0,0,0,0,6,2
