0,030391425;0,117698935;0,174479343;0,23505868;0,169052303;0,273319313
0,035126544;0,095229952;0,182332113;0,345149479;0,223353318;0,118808595
0,028152056;0,127840628;0,243436013;0,465079163;0,101750632;0,033741508
0,064291954;0,205032885;0,377563971;0,258776076;0,074095674;0,020239441
0,094640149;0,391509562;0,284228697;0,182974736;0,031246686;0,01540017
0,152893084;0,462023034;0,196550576;0,13958685;0,0381205;0,010825956
0,204893707;0,560678897;0,077728186;0,134763248;0,017941683;0,003994278
0,577302434;0,281921494;0,08308199;0,047284234;0,009064314;0,001345532
