33.5;33.5;0;0.0256831944444444;1;72
33.6;33.6;0;0.0249493888888889;1;72
33.7;33.7;0;0.0242155833333333;1;72
33.3;33.3;0;0.0234817777777778;1;72
33.4;33.4;0;0.0227479722222222;1;72
33.5;33.5;0;0.0220141666666667;1;72
33.6;33.6;0;0.021524962962963;1;72
33.3;33.3;0;0.0210357592592593;1;72
33.4;33.4;0;0.0205465555555556;1;72
33.5;33.5;0;0.0200573518518519;0;72
33.3;33.3;0;0.0195681481481481;0;72
33.4;33.4;0;0.0190789444444444;0;72
33.5;33.5;0;0.0185897407407407;0;72
33.6;33.6;0;0.018100537037037;1;72
33;33;0;0.0176113333333333;1;72
